,Car_name,Year,Distance,Fuel_type,Drive,Price
3882,Tata Harrier XZA,2022,32407,DIESEL,AUTOMATIC,1911000
3883,Hyundai Grand i10,2017,15387,PETROL,MANUAL,442000
3884,Maruti IGNIS ALPHA,2021,22950,PETROL,AUTOMATIC,617000
3885,Hyundai i20 SPORTZ,2011,111344,PETROL,MANUAL,335000
3886,Maruti Celerio ZXI,2016,60789,PETROL,AUTOMATIC,433000
3887,Hyundai Grand i10,2017,49400,PETROL,MANUAL,424000
3888,Honda CRV 2.0L,2017,58208,PETROL,AUTOMATIC,1339000
3889,Maruti BREZZA ZXI,2022,8946,PETROL,MANUAL,1228000
3890,Hyundai Xcent SX,2018,34150,PETROL,MANUAL,552000
3891,Maruti Baleno DELTA,2015,75221,PETROL,MANUAL,454000
3892,Maruti Wagon R,2015,53302,PETROL,MANUAL,370000
3893,Ford FREESTYLE TITANIUM,2020,44832,DIESEL,MANUAL,715000
3894,Maruti Alto 800,2017,77702,PETROL,MANUAL,291000
3895,Mahindra Kuv100 K4,2017,56780,PETROL,MANUAL,346000
3896,Maruti Baleno ZETA,2021,9524,PETROL,AUTOMATIC,823000
3897,Hyundai i10 MAGNA,2015,45100,PETROL,MANUAL,336000
3898,Hyundai GRAND I10,2019,29299,PETROL,MANUAL,657000
3899,Honda City 1.5L,2015,41887,PETROL,MANUAL,522000
3900,Maruti Baleno SIGMA,2020,34638,PETROL,MANUAL,575000
3901,Hyundai i20 MAGNA,2013,52084,CNG,MANUAL,341000
3902,Hyundai Xcent SX,2014,57625,PETROL,MANUAL,381000
3903,Honda WR-V 1.2L,2019,70985,PETROL,MANUAL,710000
3904,Hyundai Santro Xing,2013,32657,PETROL,MANUAL,304000
3905,Tata ALTROZ XZ,2022,10044,PETROL,MANUAL,788000
3906,Mahindra KUV 100,2020,10875,PETROL,MANUAL,563000
3907,Hyundai Creta SX,2016,113873,DIESEL,AUTOMATIC,1009000
3908,Honda Jazz 1.5L,2015,94304,DIESEL,MANUAL,447000
3909,Honda Amaze 1.2L,2020,38207,PETROL,MANUAL,689000
3910,Hyundai Grand i10,2014,37880,PETROL,MANUAL,393000
3911,Hyundai Grand i10,2015,30021,PETROL,MANUAL,437000
3912,Maruti New Wagon-R,2020,19742,PETROL,AUTOMATIC,582000
3913,Hyundai Grand i10,2016,65973,PETROL,MANUAL,390000
3914,Maruti S PRESSO,2022,28814,PETROL,MANUAL,426999
3915,Hyundai Eon MAGNA,2015,23364,PETROL,MANUAL,314000
3916,Maruti Swift Dzire,2013,55633,PETROL,MANUAL,500000
3917,Maruti Baleno ZETA,2022,15515,PETROL,MANUAL,816000
3918,Hyundai VENUE S,2022,17293,PETROL,MANUAL,960000
3919,Nissan Terrano XL,2016,86493,DIESEL,MANUAL,710000
3920,Ford Ecosport TITANIUM,2017,58909,PETROL,MANUAL,700000
3921,Hyundai VENUE SX,2022,14280,DIESEL,MANUAL,1300000
3922,Maruti Celerio ZXI,2016,18934,PETROL,AUTOMATIC,476999
3923,Tata NEXON XM,2019,36391,CNG,MANUAL,600000
3924,Ford Ecosport TITANIUM,2020,62541,DIESEL,MANUAL,858000
3925,Datsun Redi Go,2021,26929,PETROL,AUTOMATIC,426999
3926,Maruti Baleno ALPHA,2016,62453,PETROL,MANUAL,594000
3927,Renault TRIBER RXZ,2021,34398,PETROL,AUTOMATIC,680000
3928,Hyundai Elite i20,2016,73601,PETROL,MANUAL,455000
3929,KIA SONET HTX,2022,9526,PETROL,MANUAL,1134000
3930,Honda Amaze 1.2L,2019,67922,PETROL,MANUAL,648000
3931,Maruti Swift Dzire,2015,67595,PETROL,MANUAL,393000
3932,Hyundai NEW SANTRO,2018,27171,PETROL,MANUAL,451000
3933,KIA SONET HTX,2022,32784,DIESEL,MANUAL,942000
3934,Maruti S PRESSO,2019,27437,PETROL,AUTOMATIC,490000
3935,Maruti Swift Dzire,2013,54399,PETROL,MANUAL,463000
3936,Tata ALTROZ XZA,2022,6131,PETROL,AUTOMATIC,894999
3937,Hyundai Elite i20,2017,43104,PETROL,MANUAL,665000
3938,Volkswagen Polo COMFORTLINE,2019,54611,PETROL,MANUAL,650000
3939,Maruti Swift Dzire,2012,104807,PETROL,MANUAL,417000
3940,Hyundai NEW SANTRO,2019,20697,PETROL,AUTOMATIC,483000
3941,Mahindra XUV300 W6,2020,14394,DIESEL,AUTOMATIC,886999
3942,Tata NEXON XM,2023,13397,PETROL,MANUAL,850000
3943,Maruti New Wagon-R,2022,12434,PETROL,MANUAL,523000
3944,Hyundai GRAND I10,2020,17266,PETROL,AUTOMATIC,710000
3945,Hyundai Grand i10,2018,32331,PETROL,MANUAL,508000
3946,Maruti Baleno DELTA,2017,82487,PETROL,MANUAL,498000
3947,Hyundai Grand i10,2017,67991,PETROL,MANUAL,474000
3948,Honda Amaze 1.2L,2018,26314,PETROL,MANUAL,594000
3949,Hyundai Creta SX,2016,58014,DIESEL,MANUAL,906000
3950,Honda WR-V 1.5L,2017,129744,DIESEL,MANUAL,730000
3951,Volkswagen VIRTUS HIGHLINE,2023,9083,PETROL,AUTOMATIC,1457000
3952,Mahindra KUV 100,2017,7845,PETROL,MANUAL,552000
3953,Hyundai Xcent S,2014,97143,PETROL,MANUAL,305000
3954,Hyundai Grand i10,2016,15069,PETROL,MANUAL,615000
3955,Hyundai NEW SANTRO,2019,73820,CNG,MANUAL,527000
3956,Maruti Alto K10,2013,44892,PETROL,MANUAL,269000
3957,Renault Kwid CLIMBER,2021,44865,PETROL,AUTOMATIC,556000
3958,Maruti Wagon R,2013,109983,PETROL,MANUAL,301000
3959,Maruti Ciaz ALPHA,2020,31021,PETROL,AUTOMATIC,930000
3960,Maruti Alto VXI,2020,9516,PETROL,MANUAL,344000
3961,Maruti Ertiga VDI,2016,83215,DIESEL,MANUAL,735000
3962,Maruti Celerio VXI,2016,32718,PETROL,AUTOMATIC,400000
3963,Maruti Baleno ALPHA,2017,46651,PETROL,AUTOMATIC,543000
3964,Maruti Swift Dzire,2016,88396,DIESEL,AUTOMATIC,614000
3965,Honda Jazz 1.2L,2017,40881,PETROL,MANUAL,604000
3966,Honda City 1.5L,2019,56296,PETROL,MANUAL,963000
3967,Tata Tiago XZ,2020,42331,PETROL,MANUAL,566000
3968,Maruti Celerio X,2018,68971,PETROL,AUTOMATIC,492000
3969,Tata Tiago XZA,2018,40608,PETROL,AUTOMATIC,531000
3970,Honda City 1.5L,2015,79021,PETROL,MANUAL,455999
3971,Hyundai Grand i10,2019,73424,CNG,MANUAL,495000
3972,Renault Kwid RXT,2016,63143,PETROL,MANUAL,313000
3973,Datsun Redi Go,2021,25247,PETROL,MANUAL,422000
3974,Maruti Ciaz ALPHA,2021,11395,PETROL,MANUAL,951000
3975,Maruti IGNIS DELTA,2017,30176,PETROL,MANUAL,462000
3976,Hyundai GRAND I10,2020,53018,PETROL,AUTOMATIC,654000
3977,Renault Kwid RXL,2022,35167,PETROL,MANUAL,412000
3978,Maruti New Wagon-R,2022,17233,PETROL,MANUAL,704000
3979,Ford Ecosport TITANIUM,2017,75115,DIESEL,MANUAL,594000
3980,Maruti Baleno ALPHA,2019,36278,PETROL,MANUAL,750000
3981,Mahindra XUV300 W6,2021,64418,DIESEL,AUTOMATIC,894999
3982,Honda Jazz 1.2L,2020,54520,PETROL,MANUAL,777000
3983,Honda City 1.5L,2014,81554,PETROL,MANUAL,484000
3984,Maruti Ciaz ZETA,2017,77055,PETROL,MANUAL,724000
3985,Maruti Ciaz ZXI+,2016,87163,PETROL,MANUAL,564000
3986,Maruti S PRESSO,2022,34811,PETROL,MANUAL,424000
3987,KIA CARENS LUXURY,2022,9255,PETROL,AUTOMATIC,1759000
3988,Renault Kwid RXT,2021,29887,PETROL,MANUAL,408000
3989,Maruti Baleno DELTA,2016,87655,PETROL,MANUAL,480000
3990,Hyundai Elite i20,2017,79710,PETROL,MANUAL,562000
3991,Maruti New Wagon-R,2023,16563,PETROL,MANUAL,564000
3992,Maruti Baleno ZETA,2017,115870,PETROL,MANUAL,512000
3993,Honda City 1.5L,2015,101611,PETROL,MANUAL,475000
3994,Hyundai Creta SX,2017,55620,PETROL,AUTOMATIC,1039000
3995,Maruti Wagon R,2012,33098,CNG,MANUAL,316000
3996,Maruti S PRESSO,2019,13048,PETROL,AUTOMATIC,490000
3997,Renault Kwid CLIMBER,2019,24330,PETROL,MANUAL,488000
3998,Nissan Terrano XV,2017,102196,DIESEL,MANUAL,639000
3999,Hyundai Elite i20,2019,68592,PETROL,MANUAL,627000
4000,Maruti New Wagon-R,2019,34466,CNG,MANUAL,512000
4001,Tata TIGOR XZ,2022,30546,CNG,MANUAL,752000
4002,Maruti Swift Dzire,2013,96924,PETROL,MANUAL,396000
4003,Honda Jazz 1.2L,2015,56906,PETROL,AUTOMATIC,494000
4004,Hyundai Elite i20,2015,20632,PETROL,MANUAL,699000
4005,Maruti Baleno DELTA,2020,15558,PETROL,MANUAL,653000
4006,Maruti S PRESSO,2019,23133,PETROL,MANUAL,446000
4007,MG HECTOR SHARP,2019,24656,PETROL,AUTOMATIC,1496000
4008,Tata NEXON XMA,2019,61857,DIESEL,AUTOMATIC,682000
4009,Maruti Alto 800,2017,62871,PETROL,MANUAL,286000
4010,Hyundai NEW SANTRO,2020,41671,PETROL,MANUAL,461000
4011,Hyundai Verna FLUIDIC,2013,64318,PETROL,MANUAL,480000
4012,Mahindra XUV500 W7,2020,28280,DIESEL,MANUAL,1231000
4013,Honda City 1.5L,2018,62085,PETROL,AUTOMATIC,918000
4014,Maruti Alto 800,2018,31309,PETROL,MANUAL,296000
4015,Maruti Alto LXI,2020,45273,PETROL,MANUAL,353000
4016,Honda City 1.5L,2019,31923,PETROL,AUTOMATIC,953999
4017,Hyundai Eon ERA,2016,47629,PETROL,MANUAL,310000
4018,Hyundai i20 SPORTZ,2014,85590,PETROL,MANUAL,401999
4019,Tata ALTROZ XT,2022,37737,DIESEL,MANUAL,832000
4020,Maruti Baleno ZETA,2017,44423,PETROL,MANUAL,614000
4021,Maruti Celerio VXI,2017,80369,PETROL,AUTOMATIC,391000
4022,Volkswagen Vento HIGHLINE,2016,72451,PETROL,AUTOMATIC,726000
4023,Hyundai Grand i10,2017,73253,CNG,MANUAL,430999
4024,Maruti Ciaz SIGMA,2018,22547,PETROL,MANUAL,761000
4025,Ford Ecosport TITANIUM,2017,31951,PETROL,MANUAL,667000
4026,Honda Jazz 1.2L,2017,28333,PETROL,MANUAL,564000
4027,Honda Jazz 1.2L,2021,32420,PETROL,MANUAL,741000
4028,Maruti XL6 ALPHA,2021,49509,PETROL,MANUAL,927999
4029,Hyundai VENUE SX,2021,21615,PETROL,AUTOMATIC,1075000
4030,Tata ALTROZ XZA,2022,2973,PETROL,AUTOMATIC,955000
4031,Renault Duster RXZ,2020,68481,PETROL,AUTOMATIC,1003999
4032,Renault Duster 110,2019,54182,DIESEL,MANUAL,821000
4033,Maruti Celerio ZXI,2015,72001,PETROL,AUTOMATIC,409999
4034,Renault TRIBER RXT,2022,35860,PETROL,AUTOMATIC,732000
4035,Tata NEXON XZA,2019,61806,PETROL,AUTOMATIC,798000
4036,Volkswagen Ameo COMFORTLINE,2019,64222,PETROL,MANUAL,554000
4037,Hyundai i20 SPORTZ,2012,90230,PETROL,MANUAL,400000
4038,Maruti Wagon R,2016,74256,PETROL,AUTOMATIC,430000
4039,Renault Kwid RXT,2021,20267,PETROL,MANUAL,469000
4040,Hyundai Xcent S,2016,122432,PETROL,AUTOMATIC,438000
4041,Maruti S PRESSO,2019,4296,PETROL,MANUAL,462000
4042,Maruti Celerio VXI,2018,63424,CNG,MANUAL,529000
4043,Maruti Swift Dzire,2012,43974,PETROL,MANUAL,430000
4044,Maruti Wagon R,2011,79484,PETROL,MANUAL,277000
4045,Honda Jazz 1.2L,2021,17325,PETROL,AUTOMATIC,899000
4046,Mahindra XUV300 W8,2019,51938,DIESEL,MANUAL,900000
4047,Maruti Ciaz ALPHA,2020,27830,PETROL,AUTOMATIC,846000
4048,Maruti Ciaz ZXI+,2016,75940,PETROL,MANUAL,620000
4049,Hyundai Grand i10,2013,58717,DIESEL,MANUAL,397000
4050,Honda Amaze 1.2L,2023,8181,PETROL,MANUAL,778000
4051,Maruti Alto K10,2018,102489,PETROL,MANUAL,328000
4052,Maruti Baleno ZETA,2017,33375,PETROL,AUTOMATIC,616000
4053,Maruti Ciaz ZETA,2017,23202,PETROL,AUTOMATIC,773000
4054,Hyundai Creta S,2016,109310,PETROL,MANUAL,704000
4055,Honda Amaze 1.5L,2019,55414,DIESEL,AUTOMATIC,726000
4056,Renault Duster RXS,2018,29311,PETROL,AUTOMATIC,721000
4057,Maruti Celerio VXI,2023,9042,PETROL,MANUAL,557000
4058,Hyundai VENUE SX,2021,29239,PETROL,MANUAL,922000
4059,Maruti Swift Dzire,2013,98155,PETROL,MANUAL,467000
4060,Tata TIGOR XZA,2018,36959,PETROL,AUTOMATIC,591000
4061,Maruti Ertiga VXI,2014,67046,CNG,MANUAL,653000
4062,Tata NEXON XZ,2022,11859,PETROL,MANUAL,1082000
4063,Hyundai i10 MAGNA,2011,75117,PETROL,MANUAL,174000
4064,Tata PUNCH CREATIVE,2021,14582,PETROL,AUTOMATIC,802000
4065,Skoda Rapid STYLE,2017,62834,DIESEL,AUTOMATIC,916000
4066,Maruti Baleno DELTA,2021,41436,PETROL,MANUAL,655000
4067,Maruti New Wagon-R,2021,19622,CNG,MANUAL,629000
4068,Renault Kwid RXT,2019,11341,PETROL,MANUAL,426999
4069,Volkswagen Vento HIGHLINE,2017,77215,PETROL,AUTOMATIC,655000
4070,Honda Jazz 1.2L,2016,80339,PETROL,AUTOMATIC,520000
4071,Toyota Etios Liva,2011,77595,PETROL,MANUAL,250000
4072,Jeep Compass LIMITED,2018,82809,PETROL,AUTOMATIC,1130000
4073,Mahindra XUV500 W7,2018,85256,DIESEL,MANUAL,1271000
4074,Maruti Baleno DELTA,2021,38880,PETROL,MANUAL,644000
4075,Honda Amaze 1.2L,2017,68483,PETROL,MANUAL,476999
4076,Maruti Baleno DELTA,2021,20381,PETROL,MANUAL,672000
4077,Maruti Ritz ZXI,2012,66554,PETROL,MANUAL,235000
4078,Maruti Baleno ZETA,2021,12183,PETROL,MANUAL,716000
4079,Renault TRIBER RXT,2020,58372,PETROL,MANUAL,619000
4080,Maruti Ritz VXI,2012,48180,PETROL,MANUAL,301000
4081,Skoda KUSHAQ STYLE,2022,20282,PETROL,AUTOMATIC,1830000
4082,Maruti Baleno DELTA,2021,4092,PETROL,MANUAL,700000
4083,Maruti Alto K10,2022,704,PETROL,AUTOMATIC,519000
4084,Maruti Swift Dzire,2013,51607,PETROL,MANUAL,438000
4085,Hyundai Grand i10,2018,35225,PETROL,MANUAL,543000
4086,Honda City 1.5L,2014,50752,PETROL,MANUAL,519000
4087,KIA SONET GTX,2022,11338,PETROL,MANUAL,1258000
4088,Honda Jazz 1.2L,2015,103078,PETROL,MANUAL,348000
4089,Honda Brio S,2014,35921,PETROL,MANUAL,364000
4090,Hyundai Xcent SX,2015,64152,PETROL,MANUAL,404000
4091,Nissan MAGNITE XV,2022,13759,PETROL,AUTOMATIC,927000
4092,Hyundai NEW SANTRO,2019,40091,PETROL,MANUAL,448000
4093,Honda Brio S,2014,83024,PETROL,MANUAL,306000
4094,Maruti Baleno DELTA,2017,50509,PETROL,AUTOMATIC,530000
4095,MG HECTOR SHARP,2019,43609,PETROL,AUTOMATIC,1320000
4096,Honda WR-V 1.2L,2018,17932,PETROL,MANUAL,617000
4097,Hyundai Elite i20,2016,53377,PETROL,MANUAL,511000
4098,Maruti Baleno ZETA,2021,44058,PETROL,MANUAL,733000
4099,Maruti Ciaz ALPHA,2018,27894,PETROL,MANUAL,881000
4100,Tata NEXON XZA,2019,49634,DIESEL,AUTOMATIC,767000
4101,Honda Jazz 1.2L,2017,46659,PETROL,AUTOMATIC,604000
4102,Hyundai AURA SX,2023,8329,PETROL,MANUAL,781000
4103,Hyundai VENUE SX,2019,48008,PETROL,MANUAL,861000
4104,Tata Tiago XZA,2019,18218,PETROL,AUTOMATIC,571000
4105,Mahindra XUV300 W8,2022,13045,PETROL,AUTOMATIC,1211000
4106,Ford Ecosport TITANIUM,2018,69899,PETROL,AUTOMATIC,803999
4107,Hyundai NEW SANTRO,2021,32177,CNG,MANUAL,525000
4108,Jeep Compass LIMITED,2019,33578,PETROL,AUTOMATIC,1562000
4109,Hyundai Grand i10,2016,73202,PETROL,MANUAL,474000
4110,Mahindra KUV 100,2019,44303,PETROL,MANUAL,604000
4111,Hyundai VENUE S+,2022,9796,PETROL,MANUAL,903999
4112,Maruti Alto 800,2013,36298,PETROL,MANUAL,239000
4113,Maruti Dzire ZXI,2020,13030,PETROL,AUTOMATIC,802999
4114,Hyundai VENUE SX,2020,33909,PETROL,AUTOMATIC,951000
4115,Mahindra XUV300 W8,2020,59575,PETROL,MANUAL,867000
4116,Maruti Alto 800,2017,38146,PETROL,MANUAL,323000
4117,Maruti Swift VXI,2017,37343,PETROL,MANUAL,610000
4118,Renault Kwid RXT,2021,26104,PETROL,MANUAL,442000
4119,Maruti S PRESSO,2021,22442,CNG,MANUAL,495000
4120,Renault TRIBER RXL,2022,31688,PETROL,MANUAL,652000
4121,Maruti Ciaz ALPHA,2018,104059,PETROL,AUTOMATIC,709000
4122,Honda City 1.5L,2011,44829,PETROL,MANUAL,283000
4123,Hyundai Creta E,2017,55852,PETROL,MANUAL,889000
4124,Maruti Celerio VXI,2017,36416,PETROL,MANUAL,449000
4125,Tata ALTROZ XZA,2022,19443,PETROL,AUTOMATIC,819999
4126,Hyundai Grand i10,2015,71068,CNG,AUTOMATIC,495000
4127,Renault TRIBER RXZ,2020,65378,PETROL,AUTOMATIC,686000
4128,Maruti IGNIS ZETA,2018,107306,PETROL,AUTOMATIC,451999
4129,Renault Kwid CLIMBER,2021,41535,PETROL,MANUAL,484000
4130,Ford Ecosport TITANIUM,2018,60350,PETROL,AUTOMATIC,810000
4131,Honda WR-V 1.2L,2017,46533,PETROL,MANUAL,733000
4132,Tata NEXON XZA,2019,99105,DIESEL,AUTOMATIC,828999
4133,Honda WR-V 1.2L,2018,44905,PETROL,MANUAL,724000
4134,Hyundai Grand i10,2018,43937,PETROL,AUTOMATIC,540000
4135,Maruti Ertiga VDI,2015,78672,DIESEL,MANUAL,801000
4136,Maruti Wagon R,2015,71381,PETROL,MANUAL,334000
4137,Hyundai Grand i10,2018,65001,PETROL,AUTOMATIC,552000
4138,Hyundai i10 SPORTZ,2013,37955,PETROL,MANUAL,286000
4139,Honda Amaze 1.2L,2023,10391,PETROL,AUTOMATIC,999000
4140,Hyundai Elite i20,2018,43114,PETROL,MANUAL,775000
4141,Honda WR-V 1.2L,2017,114545,PETROL,MANUAL,580000
4142,Tata ALTROZ XZ,2022,34698,PETROL,MANUAL,785000
4143,Honda WR-V 1.2L,2018,41090,PETROL,MANUAL,691000
4144,Maruti New Wagon-R,2023,5169,PETROL,MANUAL,589000
4145,Ford FREESTYLE TITANIUM,2018,122491,DIESEL,MANUAL,538000
4146,Maruti Celerio VXI,2015,21885,PETROL,MANUAL,355000
4147,Maruti Baleno ALPHA,2018,33155,PETROL,AUTOMATIC,641000
4148,Hyundai Elite i20,2017,47478,PETROL,MANUAL,624000
4149,Maruti IGNIS ZETA,2017,113744,PETROL,AUTOMATIC,462000
4150,Renault Duster 110,2015,105373,DIESEL,MANUAL,652000
4151,Hyundai Elite i20,2016,65656,PETROL,MANUAL,592000
4152,Hyundai Grand i10,2016,65458,PETROL,MANUAL,567000
4153,Renault Duster RXS,2018,69110,PETROL,AUTOMATIC,774000
4154,Tata Harrier XZ,2022,23558,DIESEL,MANUAL,2047000
4155,Maruti New Wagon-R,2022,9202,PETROL,MANUAL,645000
4156,Hyundai Elite i20,2016,89398,PETROL,MANUAL,643000
4157,Hyundai Eon MAGNA,2018,49315,PETROL,MANUAL,355000
4158,Hyundai Grand i10,2016,69660,PETROL,MANUAL,417000
4159,Maruti Ciaz DELTA,2019,52112,PETROL,AUTOMATIC,828999
4160,Tata Tiago XZA,2020,17029,PETROL,AUTOMATIC,564000
4161,Renault Duster 85,2014,99731,DIESEL,MANUAL,607000
4162,Honda Amaze 1.5L,2020,46461,DIESEL,AUTOMATIC,886999
4163,KIA CARENS LUXURY,2022,32364,PETROL,AUTOMATIC,1648999
4164,Tata TIGOR XZA,2022,12248,PETROL,AUTOMATIC,789000
4165,Hyundai Grand i10,2018,20257,PETROL,MANUAL,543000
4166,Tata TIAGO NRG,2022,13067,PETROL,AUTOMATIC,619000
4167,Tata Tiago XZ,2022,30032,CNG,MANUAL,723000
4168,Maruti New Wagon-R,2023,1958,PETROL,MANUAL,589000
4169,Tata Zest XT,2016,82161,PETROL,MANUAL,421000
4170,Honda City 1.5L,2021,13349,PETROL,AUTOMATIC,1380000
4171,Renault Kwid RXT,2016,41089,PETROL,AUTOMATIC,381000
4172,Hyundai Xcent E+,2018,53633,PETROL,MANUAL,569000
4173,Maruti New Wagon-R,2021,23233,CNG,MANUAL,619000
4174,Volkswagen Ameo HIGHLINE,2019,28387,PETROL,MANUAL,690000
4175,Tata TIGOR XZ,2022,13622,PETROL,MANUAL,751000
4176,Maruti Swift ZXI,2016,68264,PETROL,MANUAL,539000
4177,Hyundai Grand i10,2019,53997,PETROL,MANUAL,451000
4178,Hyundai Grand i10,2018,50840,PETROL,AUTOMATIC,609000
4179,Hyundai VENUE S,2020,37598,PETROL,MANUAL,774000
4180,Hyundai Grand i10,2017,74977,PETROL,AUTOMATIC,492000
4181,Maruti S PRESSO,2020,64243,CNG,MANUAL,447000
4182,Volkswagen Ameo COMFORTLINE,2019,67977,PETROL,MANUAL,597000
4183,Hyundai Xcent SX,2014,96431,PETROL,AUTOMATIC,455999
4184,Honda City 1.5L,2015,52322,PETROL,MANUAL,633000
4185,Hyundai i10 MAGNA,2012,68932,PETROL,MANUAL,268000
4186,KIA SONET GTX,2022,9477,PETROL,MANUAL,1255000
4187,Honda WR-V 1.2L,2017,37935,PETROL,MANUAL,658000
4188,Maruti S Cross,2019,50117,DIESEL,MANUAL,860000
4189,Hyundai Elite i20,2014,60620,PETROL,MANUAL,446000
4190,Hyundai Creta SX,2017,86283,PETROL,AUTOMATIC,842000
4191,Tata TIGOR XZA,2019,30147,PETROL,AUTOMATIC,675000
4192,Honda WR-V 1.2L,2021,23172,PETROL,MANUAL,880000
4193,Ford Ecosport TITANIUM,2017,67602,PETROL,AUTOMATIC,659000
4194,Ford Ecosport TREND,2018,87593,DIESEL,MANUAL,703000
4195,Hyundai Eon ERA,2017,62413,PETROL,MANUAL,364000
4196,Maruti New Wagon-R,2023,13022,PETROL,AUTOMATIC,723000
4197,Maruti Wagon R,2017,78285,PETROL,AUTOMATIC,401000
4198,Honda City 1.5L,2017,76529,PETROL,AUTOMATIC,827999
4199,KIA SONET GTX,2020,52351,DIESEL,AUTOMATIC,1215000
4200,Hyundai Elite i20,2015,70952,PETROL,MANUAL,501999
4201,Maruti Alto 800,2012,67328,PETROL,MANUAL,249000
4202,Tata ALTROZ XZA,2022,16443,PETROL,AUTOMATIC,942000
4203,Maruti Ciaz VDI,2014,86623,DIESEL,MANUAL,593000
4204,Hyundai Grand i10,2018,26833,PETROL,AUTOMATIC,635000
4205,Ford Ecosport TITANIUM,2017,46810,PETROL,AUTOMATIC,708000
4206,Maruti Baleno ZETA,2019,59228,PETROL,MANUAL,740000
4207,Hyundai Grand i10,2014,54106,DIESEL,MANUAL,467000
4208,Maruti Wagon R,2014,97331,CNG,MANUAL,372000
4209,Volkswagen Ameo HIGHLINE1.2L,2017,55672,PETROL,MANUAL,560000
4210,Hyundai i20 SPORTZ,2013,81359,PETROL,MANUAL,326000
4211,Hyundai Grand i10,2019,40566,PETROL,MANUAL,530000
4212,Skoda Rapid 1.6,2014,36559,PETROL,AUTOMATIC,526000
4213,Maruti Wagon R,2015,73833,PETROL,MANUAL,398000
4214,Hyundai NEW SANTRO,2019,31182,PETROL,MANUAL,457000
4215,Maruti S PRESSO,2023,1933,PETROL,AUTOMATIC,541000
4216,Honda Jazz 1.2L,2018,35374,PETROL,MANUAL,480999
4217,Hyundai i20 ASTA,2013,78316,PETROL,MANUAL,432000
4218,Renault Kwid RXT,2021,27635,PETROL,MANUAL,480999
4219,Maruti Ciaz ZXI+,2016,40789,PETROL,MANUAL,750000
4220,Mahindra XUV500 W11,2018,60820,DIESEL,AUTOMATIC,1560000
4221,Mahindra XUV300 W8,2019,72213,DIESEL,MANUAL,931000
4222,Maruti Baleno ZETA,2017,54948,PETROL,MANUAL,513000
4223,Honda City 1.5L,2014,61455,PETROL,MANUAL,471000
4224,Maruti Ciaz DELTA,2018,95723,PETROL,MANUAL,675000
4225,Maruti Swift ZXI,2016,118450,PETROL,MANUAL,538000
4226,Hyundai NEW SANTRO,2019,41304,PETROL,AUTOMATIC,516000
4227,Maruti New Wagon-R,2020,18685,CNG,MANUAL,571000
4228,Maruti Celerio VXI,2019,70604,PETROL,AUTOMATIC,465000
4229,Ford Ecosport TITANIUM,2019,71456,DIESEL,MANUAL,739000
4230,Honda WR-V 1.2L,2022,15470,PETROL,MANUAL,919999
4231,Hyundai AURA SX,2022,9393,PETROL,AUTOMATIC,864000
4232,Volkswagen Polo HIGHLINE,2018,41980,PETROL,MANUAL,690000
4233,Hyundai VENUE SX,2020,54289,PETROL,AUTOMATIC,956000
4234,Honda Jazz 1.2L,2015,33907,PETROL,AUTOMATIC,487000
4235,Ford FREESTYLE TITANIUM,2018,53780,PETROL,MANUAL,573000
4236,Hyundai Elite i20,2016,46196,PETROL,MANUAL,551000
4237,Maruti Celerio ZXI,2021,20405,PETROL,AUTOMATIC,677000
4238,Maruti Baleno ZETA,2021,23929,PETROL,MANUAL,745000
4239,Honda Amaze 1.2L,2023,8579,PETROL,MANUAL,861000
4240,Honda Amaze 1.2L,2020,35346,PETROL,AUTOMATIC,811000
4241,Nissan MAGNITE XV,2021,24467,PETROL,MANUAL,833000
4242,Honda City 1.5L,2015,75533,PETROL,MANUAL,583000
4243,Hyundai i20 ASTA,2012,85654,DIESEL,MANUAL,447000
4244,Maruti Baleno ALPHA,2017,45013,PETROL,AUTOMATIC,671000
4245,Hyundai Grand i10,2016,84833,PETROL,MANUAL,475000
4246,Hyundai Santro Xing,2014,100072,PETROL,MANUAL,272000
4247,Maruti Celerio ZXI,2018,80488,PETROL,AUTOMATIC,472000
4248,Hyundai VENUE SX,2021,6820,PETROL,MANUAL,932000
4249,Maruti Swift Dzire,2013,74671,PETROL,MANUAL,438999
4250,Maruti Ertiga VDI,2012,105351,DIESEL,MANUAL,613000
4251,Tata ALTROZ XZ,2020,28160,PETROL,MANUAL,694000
4252,Tata Harrier XZ,2019,52417,DIESEL,MANUAL,1254000
4253,Maruti Alto 800,2012,72097,PETROL,MANUAL,263000
4254,Maruti S PRESSO,2021,15360,PETROL,MANUAL,417000
4255,Maruti New Wagon-R,2019,67526,PETROL,AUTOMATIC,568000
4256,Maruti Baleno DELTA,2020,13954,PETROL,MANUAL,643000
4257,Hyundai Creta SX,2016,105587,PETROL,MANUAL,836000
4258,Honda Jazz 1.2L,2017,40373,PETROL,AUTOMATIC,596000
4259,Renault Kwid CLIMBER,2020,29246,PETROL,AUTOMATIC,508000
4260,Ford Ecosport TITANIUM,2019,58384,PETROL,AUTOMATIC,819999
4261,Maruti New Wagon-R,2023,11054,PETROL,MANUAL,638000
4262,Maruti New Wagon-R,2019,16665,PETROL,AUTOMATIC,584000
4263,Tata NEXON XZ,2020,70068,PETROL,MANUAL,811000
4264,Tata TIGOR XZ,2022,37557,CNG,MANUAL,828999
4265,Maruti New Wagon-R,2021,43689,CNG,MANUAL,542000
